time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-13T08:02:30.490Z,19.3956667,-155.2668333,0.15,3.64,ml,12,96,0.006435,0.12,hv,hv70259806,2018-09-07T17:47:01.040Z,"Island of Hawaii, Hawaii",earthquake,0.35,0.38,0.08,6,reviewed,hv,hv
2018-06-13T06:00:49.320Z,19.3591667,-154.9636667,6.03,3.4,ml,16,199,0.08346,0.12,hv,hv70259421,2018-09-07T17:47:01.040Z,"13 km SSW of Leilani Estates, Hawaii",earthquake,0.86,2.35,0.14,58,reviewed,hv,hv
2018-06-13T05:36:13.480Z,19.4163333,-155.2745,0.92,3.21,ml,18,44,0.008873,0.08,hv,hv70259336,2018-09-07T17:47:01.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.12,12,reviewed,hv,hv
2018-06-13T05:33:48.700Z,19.3995,-155.273,0.39,3.4,ml,30,38,0.004155,0.09,hv,hv70259331,2018-09-07T17:47:01.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.191,46,reviewed,hv,hv
2018-06-12T23:56:37.360Z,19.4168333,-155.2755,0.99,3.43,ml,20,42,0.008126,0.07,hv,hv70258251,2018-09-07T17:47:01.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.19,0.14,0.194,13,reviewed,hv,hv
2018-06-12T20:27:00.490Z,19.3501667,-155.2766667,0.6,3.14,ml,29,65,0.02467,0.09,hv,hv70257611,2021-03-01T21:48:33.599Z,"11 km SSW of Volcano, Hawaii",earthquake,0.23,0.43,0.182,49,reviewed,hv,hv
2018-06-12T12:11:31.470Z,18.945,-155.3348333,11.68,3.22,ml,7,260,0.2415,0.08,hv,hv70256066,2018-09-07T17:47:00.040Z,"29 km ESE of Naalehu, Hawaii",earthquake,2.01,2.43,0.049,3,reviewed,hv,hv
2018-06-12T11:52:51.230Z,19.4115,-155.2825,0.72,5.3,mw,38,25,0.006312,0.1,hv,hv70256021,2022-05-03T19:17:10.862Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,9,reviewed,hv,hv
2018-06-12T11:51:26.930Z,19.4115,-155.27,0.87,3.69,ml,20,49,0.009572,0.07,hv,hv70256016,2018-09-07T17:47:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.18,0.175,8,reviewed,hv,hv
2018-06-12T11:47:55.570Z,19.4131667,-155.2773333,0.82,3.31,ml,14,56,0.007794,0.1,hv,hv70256001,2018-09-07T17:47:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.22,0.23,0.197,8,reviewed,hv,hv
2018-06-12T11:46:49.480Z,19.4013333,-155.2813333,0.95,3.2,ml,19,78,0.009376,0.11,hv,hv70255996,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.21,0.167,13,reviewed,hv,hv
2018-06-12T10:33:06.670Z,19.4016667,-155.2743333,1.52,3.88,ml,25,53,0.008544,0.08,hv,hv70255766,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.19,0.162,12,reviewed,hv,hv
2018-06-12T10:05:02.400Z,19.4146667,-155.2756667,0.91,3.51,ml,18,46,0.008496,0.1,hv,hv70255691,2018-09-07T17:47:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.2,0.138,11,reviewed,hv,hv
2018-06-12T10:01:17.670Z,19.3998333,-155.2713333,0.44,3.89,ml,21,58,0.004948,0.07,hv,hv70255676,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.2,0.115,8,reviewed,hv,hv
2018-06-12T08:53:47.230Z,19.4098333,-155.2835,0.57,3.49,ml,21,66,0.007808,0.07,hv,hv70255411,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.229,14,reviewed,hv,hv
2018-06-12T08:42:45.920Z,19.4036667,-155.2775,0.59,3.71,ml,17,57,0.009022,0.14,hv,hv70255376,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.28,0.163,9,reviewed,hv,hv
2018-06-12T08:40:59.300Z,19.3995,-155.2746667,0.33,3.57,ml,14,107,0.004222,0.06,hv,hv70255371,2018-09-07T17:47:00.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.24,0.16,0.147,8,reviewed,hv,hv
2018-06-12T08:23:47.160Z,19.4086667,-155.263,1.1,3.02,ml,33,43,0.004502,0.08,hv,hv70255316,2018-09-07T17:47:00.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.188,43,reviewed,hv,hv
2018-06-12T08:14:13.960Z,19.4111671,-155.3000031,-1.12,3.15,ml,12,152,0.01284,0.16,hv,hv70255291,2018-06-12T16:16:47.376Z,"7 km WSW of Volcano, Hawaii",earthquake,0.31,0.49,0.16,6,automatic,hv,hv
2018-06-12T08:08:17.060Z,19.4163333,-155.2738333,1,3.01,ml,22,41,0.009099,0.06,hv,hv70255276,2018-09-07T17:47:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.16,0.167,13,reviewed,hv,hv
2018-06-12T06:54:18.660Z,19.3995,-155.276,1.36,3.49,ml,30,40,0.004674,0.1,hv,hv70254996,2018-09-07T17:47:00.040Z,"Island of Hawaii, Hawaii",earthquake,0.17,0.15,0.188,15,reviewed,hv,hv
2018-06-11T14:43:54.340Z,19.4113333,-155.2788333,0.54,5.3,mw,38,41,0.00802,0.11,hv,hv70262272,2022-05-03T19:16:56.886Z,"5 km SW of Volcano, Hawaii",volcanic eruption,0.14,0.12,,13,reviewed,hv,hv
2018-06-11T14:36:09.740Z,19.3966675,-155.2883301,1.25,3.05,ml,11,92,0.008517,0.17,hv,hv70262242,2018-06-11T14:41:48.970Z,"7 km SW of Volcano, Hawaii",earthquake,0.28,0.23,0.46,8,automatic,hv,hv
2018-06-11T13:21:44.070Z,19.4161667,-155.2758333,1.04,3.07,ml,20,43,0.00794,0.06,hv,hv70261982,2018-09-07T17:46:59.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.281,15,reviewed,hv,hv
2018-06-11T12:42:02.220Z,19.4106667,-155.2833333,0.49,3.03,ml,16,67,0.006996,0.06,hv,hv70261877,2018-09-07T17:46:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.2,0.182,37,reviewed,hv,hv
2018-06-11T10:50:51.330Z,19.4086667,-155.2711667,0.72,3.31,ml,16,54,0.01119,0.06,hv,hv70261552,2018-09-07T17:46:59.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.21,0.22,0.241,12,reviewed,hv,hv
2018-06-11T10:45:48.830Z,19.4188333,-155.2903333,-0.36,4.12,ml,23,80,0.002267,0.11,hv,hv70261537,2018-09-07T17:46:59.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.18,0.09,0.155,7,reviewed,hv,hv
2018-06-11T10:25:21.390Z,19.4138333,-155.2718333,0.52,3.68,ml,19,50,0.01142,0.1,hv,hv70261477,2018-09-07T17:46:59.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.166,12,reviewed,hv,hv
2018-06-11T09:04:48.450Z,19.3975,-155.2716667,0.38,3.37,md,21,58,0.002825,0.07,hv,hv70261197,2018-09-07T17:46:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.19,0.087,6,reviewed,hv,hv
2018-06-11T08:53:48.980Z,19.4015,-155.2761667,1.3,3.47,ml,21,66,0.006549,0.08,hv,hv70261157,2018-09-07T17:46:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.201,51,reviewed,hv,hv
2018-06-11T05:35:54.660Z,19.2018337,-155.4295044,32.92,3.24,ml,18,147,0.04662,0.12,hv,hv70260572,2018-06-11T05:41:32.780Z,"5 km E of P?hala, Hawaii",earthquake,0.64,1.21,0.64,14,automatic,hv,hv
2018-06-11T05:10:00.220Z,19.4086667,-155.27,0.5,3.47,ml,27,40,0.01014,0.11,hv,hv70260512,2018-09-07T17:46:59.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.194,13,reviewed,hv,hv
2018-06-11T03:23:05.700Z,19.3996667,-155.2711667,0.25,3.43,ml,33,49,0.004873,0.09,hv,hv70260172,2018-09-07T17:46:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.153,41,reviewed,hv,hv
2018-06-11T00:40:16.570Z,19.3953333,-155.2685,0.46,3.76,ml,20,69,0.004855,0.07,hv,hv70259732,2018-09-07T17:46:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.23,0.174,14,reviewed,hv,hv
2018-06-10T23:33:27.420Z,19.4116667,-155.2773333,0.37,3.48,ml,22,60,0.008736,0.1,hv,hv70259537,2018-08-29T16:36:56.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.197,12,reviewed,hv,hv
2018-06-10T22:37:51.150Z,19.4105,-155.2826667,0.63,3.67,ml,23,66,0.007251,0.06,hv,hv70259392,2018-06-11T00:47:27.568Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.188,14,reviewed,hv,hv
2018-06-10T21:23:47.030Z,18.9398333,-155.7765,10.64,3.22,ml,28,273,0.11,0.14,hv,hv70259157,2018-08-29T16:36:50.040Z,"14 km S of Hawaiian Ocean View, Hawaii",earthquake,0.96,0.38,0.145,13,reviewed,hv,hv
2018-06-10T10:51:01.890Z,19.4105,-155.2808333,0.53,5.3,mw,37,34,0.007762,0.09,hv,hv70257117,2022-05-03T19:16:34.044Z,"Island of Hawaii, Hawaii",volcanic eruption,0.13,0.12,,7,reviewed,hv,hv
2018-06-10T10:43:05.740Z,19.4031667,-155.2741667,0.72,3.87,ml,20,61,0.007774,0.12,hv,hv70257092,2018-08-29T16:36:37.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.23,0.193,15,reviewed,hv,hv
2018-06-10T10:42:56.310Z,19.4028333,-155.2705,0.71,3.34,ml,20,56,0.007997,0.07,hv,hv70257087,2018-08-29T16:36:36.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.171,44,reviewed,hv,hv
2018-06-10T08:48:31.150Z,19.4048328,-155.2630005,0.76,3.21,ml,50,36,0.007154,0.38,hv,hv70256722,2018-08-29T16:36:35.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.31,0.21,3.29,29,automatic,hv,hv
2018-06-10T07:01:59.450Z,19.3913326,-155.2698364,0.99,3.27,ml,19,60,0.005388,0.37,hv,hv70256382,2018-06-10T07:47:32.791Z,"6 km SSW of Volcano, Hawaii",earthquake,0.4,0.38,3.51,33,automatic,hv,hv
2018-06-10T05:53:42.650Z,19.3478336,-155.3096619,1.02,3.2,ml,13,297,0.04448,0.29,hv,hv70256167,2018-06-10T05:59:22.260Z,"13 km SW of Volcano, Hawaii",earthquake,1,1.22,2.29,21,automatic,hv,hv
2018-06-10T04:21:43.430Z,19.4105,-155.2826667,0.66,3.62,ml,24,66,0.007251,0.07,hv,hv70255907,2018-08-29T16:36:31.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.16,0.211,15,reviewed,hv,hv
2018-06-09T14:48:18.050Z,19.4135,-155.2826667,0.61,5.2,mw,38,29,0.004355,0.09,hv,hv70253332,2022-05-03T19:16:19.890Z,"6 km WSW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,8,reviewed,hv,hv
2018-06-09T11:16:34.760Z,19.4185,-155.2831667,-0.29,3.11,ml,21,62,0.001211,0.12,hv,hv70252602,2021-03-01T21:48:33.115Z,"5 km WSW of Volcano, Hawaii",earthquake,0.18,0.11,0.165,41,reviewed,hv,hv
2018-06-09T10:22:57.270Z,19.4133339,-155.279007,1.19,3.31,ml,51,31,0.006451,0.22,hv,hv70252402,2018-08-29T16:36:09.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.24,0.15,3.11,33,automatic,hv,hv
2018-06-09T10:15:19.720Z,19.3813333,-155.2733333,0.46,3.08,ml,23,56,0.009453,0.1,hv,hv70252362,2019-10-17T21:28:05.890Z,"7 km SSW of Volcano, Hawaii",earthquake,0.13,0.15,0.199,43,reviewed,hv,hv
2018-06-09T09:37:41.460Z,19.4075,-155.27,0.47,3.16,ml,25,32,,0.13,hv,hv70252232,2022-05-21T00:55:26.330Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.18,0.153344310848569,12,reviewed,hv,hv
2018-06-09T09:35:25.940Z,19.3983333,-154.9935,4.31,3.1,ml,26,175,0.03659,0.22,hv,hv70252217,2019-08-15T00:56:16.710Z,"11 km SW of Leilani Estates, Hawaii",earthquake,0.9,1.5,0.239,8,reviewed,hv,hv
2018-06-09T08:41:15.670Z,19.401,-155.2695,0.59,3.25,ml,33,50,0.006832,0.09,hv,hv70252012,2018-08-29T16:36:08.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.2,0.194,43,reviewed,hv,hv
2018-06-09T07:37:36.710Z,19.4003333,-155.2763333,0.98,4.2,ml,20,53,0.01464,0.11,hv,hv70251812,2018-08-29T16:36:06.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.31,0.215,8,reviewed,hv,hv
2018-06-08T20:28:53.820Z,19.3915,-155.2638333,0.59,3.18,ml,21,82,0.01003,0.06,hv,hv70249722,2018-08-29T16:35:53.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.182,43,reviewed,hv,hv
2018-06-08T19:02:13.730Z,19.4015,-155.271,0.46,3.36,ml,21,57,0.00659,0.05,hv,hv70249477,2018-08-29T16:35:51.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.124,40,reviewed,hv,hv
2018-06-08T12:44:39.650Z,19.4138333,-155.2826667,-0.97,5.2,mw,34,39,0.004041,0.17,hv,hv70248327,2018-08-29T16:35:46.040Z,"6 km WSW of Volcano, Hawaii",volcanic eruption,0.12,0.16,,10,reviewed,hv,hv
2018-06-08T12:43:30.990Z,19.3996667,-155.2825,0.84,3.07,ml,20,78,0.009391,0.09,hv,hv70248322,2018-08-29T16:35:46.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.194,17,reviewed,hv,hv
2018-06-08T12:42:15.170Z,19.3993333,-155.2816667,0.94,3.63,ml,21,55,0.008539,0.08,hv,hv70248317,2018-08-29T16:35:45.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.197,17,reviewed,hv,hv
2018-06-08T12:41:03.750Z,19.3998333,-155.2826667,0.67,3.03,ml,18,81,0.009606,0.07,hv,hv70248312,2018-08-29T16:35:45.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.171,21,reviewed,hv,hv
2018-06-08T12:39:52.370Z,19.4091667,-155.2725,0.6,3.48,ml,18,53,0.01226,0.07,hv,hv70248307,2018-08-29T16:35:44.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.201,14,reviewed,hv,hv
2018-06-08T10:19:10.500Z,19.413,-155.2718333,0.63,3.13,ml,21,48,0.01132,0.06,hv,hv70247802,2018-08-29T16:35:39.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.145,39,reviewed,hv,hv
2018-06-08T08:24:41.330Z,19.4003333,-155.2826667,0.82,3,ml,21,81,0.009846,0.06,hv,hv70247437,2018-08-29T16:35:36.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.178,41,reviewed,hv,hv
2018-06-08T07:14:13.230Z,19.4116667,-155.2688333,0.71,3.1,ml,21,53,0.008464,0.07,hv,hv70247212,2018-08-29T16:35:36.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.215,31,reviewed,hv,hv
2018-06-08T06:57:49.760Z,19.4006667,-155.2821667,0.78,3.09,ml,17,102,0.009619,0.09,hv,hv70247142,2018-08-29T16:35:35.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.16,0.171,45,reviewed,hv,hv
2018-06-08T06:57:46.810Z,19.3948326,-155.2766724,0.39,3.33,ml,42,46,0.002909,0.33,hv,hv70247137,2018-06-08T07:03:30.670Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.21,3.55,37,automatic,hv,hv
2018-06-08T06:22:23.950Z,19.3008327,-155.4616699,-0.87,3.16,ml,13,79,0.06297,0.29,hv,hv70247047,2018-06-08T06:28:03.820Z,"10 km N of P?hala, Hawaii",earthquake,0.68,0.58,0.5,13,automatic,hv,hv
2018-06-08T06:06:47.060Z,19.3988333,-155.2708333,0.5,3.02,ml,20,63,0.01598,0.06,hv,hv70247017,2022-08-08T04:32:20.428Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.21,0.179,44,reviewed,hv,hv
2018-06-08T05:21:51.020Z,19.402,-155.27,0.69,3.01,ml,28,50,0.00744,0.1,hv,hv70246862,2018-08-29T16:35:31.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.175,42,reviewed,hv,hv
2018-06-08T04:03:00.700Z,19.3721676,-155.298172,-1.02,3.11,ml,14,182,0.01817,0.24,hv,hv70246612,2018-06-08T05:25:01.194Z,"10 km SW of Volcano, Hawaii",earthquake,0.52,0.36,3.01,29,automatic,hv,hv
2018-06-08T02:46:35.310Z,19.4011667,-155.2823333,0.84,3.78,ml,20,81,0.01003,0.08,hv,hv70246377,2018-08-29T16:35:29.040Z,"7 km SW of Volcano, HI",earthquake,0.18,0.18,0.119,12,reviewed,hv,hv
2018-06-08T02:45:13.230Z,19.407,-155.2832,0.02,3.6,ml,,152,0.042,0.41,us,us1000ekvi,2018-08-29T16:35:28.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.9,3.5,0.149,27,reviewed,hv,hv
2018-06-07T14:14:53.100Z,19.2086667,-155.409,34.05,3.27,ml,45,151,0.03067,0.13,hv,hv70243932,2018-08-29T16:35:14.040Z,"7 km E of P?hala, Hawaii",earthquake,0.52,0.72,0.17,53,reviewed,hv,hv
2018-06-07T02:12:14.390Z,19.4231667,-155.2763333,0.34,3.08,ml,20,64,0.001975,0.07,hv,hv70241817,2018-08-29T16:34:57.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.18,0.11,0.242,11,reviewed,hv,hv
2018-06-07T02:06:38.640Z,19.4106667,-155.2816667,0.36,5.4,mw,33,27,0.007327,0.11,hv,hv70241807,2018-08-29T16:34:57.040Z,"Island of Hawaii, Hawaii",volcanic eruption,0.18,0.11,,18,reviewed,hv,hv
2018-06-07T00:50:17.140Z,19.4006667,-155.2806667,0.74,3.25,md,11,107,0.00847,0.12,hv,hv70241597,2018-08-29T16:34:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.36,0.19,0.153,3,reviewed,hv,hv
2018-06-07T00:26:02.680Z,19.4176667,-155.2751667,0.82,3.65,ml,17,44,0.007415,0.06,hv,hv70241512,2018-08-29T16:34:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.17,0.14,0.119,9,reviewed,hv,hv
2018-06-07T00:25:16.720Z,19.4021667,-155.2671667,0.61,3.1,ml,28,59,0.009116,0.1,hv,hv70241507,2018-08-29T16:34:52.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.202,45,reviewed,hv,hv
2018-06-06T23:24:38.900Z,19.4211667,-155.2893333,-0.11,3.07,ml,15,123,0.001737,0.28,hv,hv70241317,2018-08-29T16:34:48.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.6,31.61,0.206,40,reviewed,hv,hv
2018-06-06T21:36:36.980Z,19.4001667,-155.2816667,0.75,3.11,ml,19,79,0.008953,0.08,hv,hv70240997,2018-08-29T16:34:47.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.177,42,reviewed,hv,hv
2018-06-06T19:12:40.180Z,19.4083333,-155.2716667,0.46,3.35,ml,19,53,0.01174,0.07,hv,hv70240527,2018-08-29T16:34:43.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.218,14,reviewed,hv,hv
2018-06-06T19:10:55.040Z,19.4013333,-155.2815,1.07,3.12,ml,20,79,0.009498,0.09,hv,hv70240522,2018-08-29T16:34:43.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.2,0.195,45,reviewed,hv,hv
2018-06-06T19:04:08.370Z,19.4118333,-155.2821667,0.51,3.64,ml,21,66,0.006078,0.06,hv,hv70240497,2018-08-29T16:34:42.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.16,44,reviewed,hv,hv
2018-06-06T18:34:28.660Z,19.4026667,-155.274,1.15,3.5,ml,15,63,0.01629,0.08,hv,hv70240392,2018-08-29T16:34:40.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.29,0.42,0.205,51,reviewed,hv,hv
2018-06-06T16:44:09.020Z,19.4116667,-155.2823333,0.58,3.33,ml,19,66,0.006192,0.07,hv,hv70240097,2018-08-29T16:34:37.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.19,0.13,0.221,15,reviewed,hv,hv
2018-06-05T14:32:34.450Z,19.4008333,-155.286,-0.83,5.4,mw,28,29,0.01479,0.23,hv,hv70235442,2021-02-19T17:06:34.521Z,"7 km SW of Volcano, Hawaii",volcanic eruption,0.16,0.24,,14,reviewed,hv,hv
2018-06-05T14:32:26.690Z,19.4113333,-155.2808333,0.55,3.79,ml,28,35,0.007009,0.08,hv,hv70235447,2018-08-29T16:34:09.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.25,8,reviewed,hv,hv
2018-06-05T14:28:46.500Z,19.405,-155.2876667,0.13,3.01,md,20,65,0.01304,0.08,hv,hv70235422,2018-08-29T16:34:09.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.15,0.2,0.021,5,reviewed,hv,hv
2018-06-05T13:28:23.200Z,19.4096667,-155.2715,0.52,3.11,ml,18,51,0.01123,0.07,hv,hv70235257,2018-08-29T16:34:07.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.19,13,reviewed,hv,hv
2018-06-05T11:17:21.070Z,19.4261667,-155.33,2.6,3.1,ml,19,112,0.03496,0.07,hv,hv70234852,2018-08-29T16:34:03.040Z,"10 km W of Volcano, Hawaii",earthquake,0.28,0.49,0.179,46,reviewed,hv,hv
2018-06-05T08:57:31.440Z,19.4025,-155.2708333,0.69,3.32,ml,21,52,0.007574,0.07,hv,hv70234432,2018-08-29T16:34:00.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.213,41,reviewed,hv,hv
2018-06-05T08:14:42.110Z,19.4096667,-155.2821667,0.38,3.47,ml,21,65,0.00816,0.07,hv,hv70234317,2018-08-29T16:33:59.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.137,46,reviewed,hv,hv
2018-06-05T08:04:20.770Z,19.417,-155.276,0.94,3.05,ml,21,43,0.00767,0.07,hv,hv70234297,2018-08-29T16:33:58.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.14,0.139,41,reviewed,hv,hv
2018-06-04T19:18:03.150Z,19.4111667,-155.2828333,0.69,3.03,ml,22,67,0.006571,0.06,hv,hv70231877,2021-03-01T21:48:32.132Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.135,39,reviewed,hv,hv
2018-06-04T09:29:14.520Z,21.163,-157.7135,31.56,3.55,ml,7,210,,0.15,hv,hv70551727,2018-08-18T02:28:31.356Z,"13 km S of East Honolulu, Hawaii",earthquake,1.7,31.61,0.191,26,reviewed,hv,hv
2018-06-04T01:50:48.690Z,19.4105,-155.2825,0.58,5.4,mw,35,26,0.007282,0.1,hv,hv70228857,2022-05-03T19:15:55.444Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,14,reviewed,hv,hv
2018-06-04T01:45:53.400Z,19.4098333,-155.272,0.78,3.43,ml,18,52,0.01166,0.05,hv,hv70228832,2018-08-29T16:33:26.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.19,0.197,11,reviewed,hv,hv
2018-06-03T23:04:10.260Z,19.4165,-155.276,0.84,3.31,ml,23,44,0.007729,0.06,hv,hv70228317,2018-08-28T16:31:04.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.14,0.177,16,reviewed,hv,hv
2018-06-03T23:01:47.330Z,19.4011667,-155.2756667,1.29,3.79,ml,28,53,0.006076,0.09,hv,hv70228312,2018-08-28T16:31:04.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.165,51,reviewed,hv,hv
2018-06-03T21:28:14.300Z,19.4116667,-155.2701667,0.53,3,ml,19,49,0.009721,0.06,hv,hv70228012,2018-08-28T16:31:01.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.145,19,reviewed,hv,hv
2018-06-03T21:24:35.090Z,19.4195,-155.2866667,-0.09,3.55,ml,18,109,0.001301,0.1,hv,hv70228002,2018-08-28T16:31:01.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.26,0.14,0.188,46,reviewed,hv,hv
2018-06-03T21:01:31.030Z,19.4145,-155.2893333,0.28,3.37,ml,19,75,0.005858,0.08,hv,hv70227927,2018-08-28T16:30:59.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.19,0.13,0.129,11,reviewed,hv,hv
2018-06-03T15:03:34.860Z,19.336,-155.1065,6.5,3.12,ml,53,143,0.04802,0.11,hv,hv70226732,2022-08-08T04:21:43.016Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.33,0.3,0.186,45,reviewed,hv,hv
2018-06-03T13:55:39.560Z,19.3956667,-155.2663333,0.67,3.06,ml,24,67,0.006906,0.07,hv,hv70226507,2018-08-28T16:30:49.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.15,0.16,0.187,42,reviewed,hv,hv
2018-06-03T09:23:00.910Z,19.4118328,-155.277832,1.5,3.24,ml,55,30,0.008282,0.28,hv,hv70225602,2018-06-03T09:28:42.310Z,"5 km SW of Volcano, Hawaii",earthquake,0.3,0.18,2.99,35,automatic,hv,hv
2018-06-03T08:28:19.090Z,19.4161663,-154.7704926,10.42,3.1,ml,23,280,0.08341,0.39,hv,hv70225427,2018-06-03T08:34:00.720Z,"16 km ESE of Leilani Estates, Hawaii",earthquake,2.01,1.12,0.44,8,automatic,hv,hv
2018-06-01T23:37:15.150Z,19.4003333,-155.2795,0.53,5.4,mw,36,33,0.007414,0.09,hv,hv70219637,2022-05-03T19:15:01.322Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,19,reviewed,hv,hv
2018-06-01T23:09:48.440Z,19.1856667,-155.459,35.03,3.34,ml,41,120,0.03024,0.11,hv,hv70219557,2018-08-28T16:30:00.040Z,"2 km SE of P?hala, Hawaii",earthquake,0.6,0.91,0.171,57,reviewed,hv,hv
2018-06-01T21:53:56.390Z,19.3961658,-155.2706604,0.68,3.19,ml,39,36,0.002925,0.28,hv,hv70219317,2018-06-01T21:59:35.100Z,"6 km SW of Volcano, Hawaii",earthquake,0.28,0.19,3.15,33,automatic,hv,hv
2018-06-01T21:32:22.560Z,19.3291667,-155.1175,6.39,3.8,ml,54,134,0.04444,0.09,hv,hv70219237,2018-08-28T16:29:58.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.42,0.41,0.212,60,reviewed,hv,hv
2018-06-01T18:46:47.030Z,19.395834,-155.2918396,-0.05,3.16,ml,22,74,0.03097,0.32,hv,hv70218762,2018-06-01T18:52:33.280Z,"7 km SW of Volcano, Hawaii",earthquake,0.59,0.4,3.21,29,automatic,hv,hv
